"Date","Price","Open","High","Low","Vol.","Change %"
"02/22/2016","247.18","244.28","247.28","244.20","","1.26%"
"02/19/2016","244.10","244.75","244.80","242.66","","-0.39%"
"02/18/2016","245.06","245.38","246.26","244.63","","0.14%"
"02/17/2016","244.72","241.03","244.99","240.56","","1.47%"
"02/16/2016","241.18","238.93","241.18","238.85","","0.98%"
"02/15/2016","238.85","236.78","239.31","236.72","","1.33%"
"02/12/2016","235.71","232.63","235.83","231.94","","0.98%"
"02/11/2016","233.43","237.05","237.30","232.13","","-1.29%"
"02/10/2016","236.47","236.44","239.04","235.71","","-0.14%"
"02/09/2016","236.80","237.63","237.69","235.21","","-0.70%"
"02/08/2016","238.47","241.81","242.61","237.01","","-1.53%"
"02/05/2016","242.17","245.52","245.92","241.67","","-1.41%"
"02/04/2016","245.64","244.24","246.88","244.18","","0.70%"
"02/03/2016","243.93","243.29","244.66","240.48","","0.01%"
"02/02/2016","243.91","248.22","248.38","243.65","","-1.75%"
"02/01/2016","248.25","248.01","248.86","246.36","","0.27%"
"01/29/2016","247.58","242.71","247.70","242.49","","2.00%"
"01/28/2016","242.73","242.20","243.92","241.05","","0.16%"
"01/27/2016","242.35","243.23","244.72","241.74","","-0.11%"
"01/26/2016","242.62","240.37","242.90","239.03","","0.73%"
"01/25/2016","240.86","242.95","243.63","240.83","","-0.82%"
"01/22/2016","242.85","237.54","243.17","237.51","","2.68%"
"01/21/2016","236.52","236.05","238.21","234.42","","0.27%"
"01/20/2016","235.89","240.60","240.67","232.57","","-2.02%"
"01/19/2016","240.76","239.53","242.44","239.28","","0.53%"
"01/18/2016","239.50","239.82","240.56","239.50","","-0.51%"
"01/15/2016","240.72","245.63","245.63","239.11","","-1.80%"
"01/14/2016","245.13","244.02","246.10","241.85","","0.14%"
"01/13/2016","244.79","247.61","249.60","244.62","","-0.87%"
"01/12/2016","246.93","246.21","248.40","245.54","","0.19%"
"01/11/2016","246.47","247.47","248.22","245.06","","-0.44%"
"01/08/2016","247.57","249.82","250.96","247.39","","-0.82%"
"01/07/2016","249.62","255.15","255.15","249.62","","-2.14%"
"01/06/2016","255.09","258.39","258.41","254.52","","-1.24%"
"01/05/2016","258.28","258.23","258.89","257.47","","-0.02%"
"01/04/2016","258.33","263.60","263.60","256.53","","-2.04%"
"12/31/2015","263.71","265.62","265.70","263.71","","-0.69%"
"12/30/2015","265.54","267.40","267.43","265.54","","-0.57%"
"12/29/2015","267.06","264.87","267.46","264.85","","0.82%"
"12/28/2015","264.90","264.90","264.90","264.90","","-0.20%"
"12/25/2015","265.43","265.57","265.60","265.40","","-0.03%"
"12/24/2015","265.52","265.55","265.92","265.35","","0.15%"
"12/23/2015","265.12","261.86","265.38","261.86","","1.26%"
"12/22/2015","261.81","260.11","262.02","260.06","","0.65%"
"12/21/2015","260.12","259.17","261.07","259.04","","0.30%"
"12/18/2015","259.34","262.58","263.03","259.34","","-1.28%"
"12/17/2015","262.70","264.64","265.88","262.61","","-0.60%"
"12/16/2015","264.29","261.46","264.47","261.44","","1.34%"
"12/15/2015","260.80","258.36","261.59","258.27","","0.87%"
"12/14/2015","258.56","258.62","259.31","256.80","","-0.34%"
"12/11/2015","259.43","263.50","263.54","259.18","","-1.57%"
"12/10/2015","263.57","263.91","264.60","263.19","","-0.11%"
"12/09/2015","263.87","264.77","266.62","263.31","","-0.33%"
"12/08/2015","264.75","267.25","267.27","263.93","","-1.01%"
"12/07/2015","267.46","268.95","269.22","266.66","","-0.47%"
"12/04/2015","268.72","266.83","268.81","265.59","","0.76%"
"12/03/2015","266.68","269.38","269.95","266.68","","-0.96%"
"12/02/2015","269.26","271.48","271.67","269.26","","-0.77%"
"12/01/2015","271.35","269.05","271.57","269.05","","0.97%"
"11/30/2015","268.73","269.53","269.78","268.73","","-0.44%"
"11/27/2015","269.92","270.74","270.74","269.50","","-0.33%"
"11/26/2015","270.81","270.43","270.81","270.15","","0.34%"
"11/25/2015","269.89","269.70","270.48","269.54","","0.08%"
"11/24/2015","269.68","270.00","270.19","268.16","","-0.12%"
"11/23/2015","270.00","270.63","270.90","269.71","","-0.32%"
"11/20/2015","270.87","270.11","271.73","270.05","","0.19%"
"11/19/2015","270.36","269.19","270.72","269.18","","0.67%"
"11/18/2015","268.55","266.62","268.79","266.03","","0.78%"
"11/17/2015","266.46","265.15","267.54","265.12","","0.61%"
"11/16/2015","264.85","262.90","264.85","262.39","","0.60%"
"11/13/2015","263.26","266.02","266.02","263.26","","-1.06%"
"11/12/2015","266.08","269.05","269.43","266.08","","-1.07%"
"11/11/2015","268.95","269.04","269.95","268.77","","0.09%"
"11/10/2015","268.70","269.03","269.08","267.72","","-0.17%"
"11/09/2015","269.17","271.33","271.59","268.51","","-0.76%"
"11/06/2015","271.23","272.61","272.62","270.04","","-0.47%"
"11/05/2015","272.51","273.09","273.51","271.70","","-0.20%"
"11/04/2015","273.06","273.88","274.59","272.55","","-0.10%"
"11/03/2015","273.33","272.68","273.93","271.99","","0.23%"
"11/02/2015","272.69","270.90","272.69","270.37","","0.48%"
"10/30/2015","271.38","271.59","272.33","271.13","","0.00%"
"10/29/2015","271.38","272.18","272.23","270.74","","-0.57%"
"10/28/2015","272.94","270.31","272.94","270.10","","0.91%"
"10/27/2015","270.49","271.83","271.87","269.87","","-0.53%"
"10/26/2015","271.92","272.33","272.61","271.74","","-0.10%"
"10/23/2015","272.18","269.19","272.44","269.17","","1.03%"
"10/22/2015","269.40","266.91","269.47","266.57","","0.86%"
"10/21/2015","267.10","267.79","268.70","266.85","","-0.29%"
"10/20/2015","267.88","268.19","268.65","267.48","","-0.15%"
"10/19/2015","268.29","268.65","268.97","267.44","","-0.17%"
"10/16/2015","268.76","267.68","268.76","267.68","","0.43%"
"10/15/2015","267.62","264.34","267.76","264.26","","1.43%"
"10/14/2015","263.86","265.05","265.30","263.86","","-0.49%"
"10/13/2015","265.16","267.25","267.26","264.92","","-0.84%"
"10/12/2015","267.40","267.15","267.71","266.84","","0.65%"
"10/09/2015","265.67","263.66","267.73","263.20","","0.14%"
"10/08/2015","265.31","263.66","265.75","263.20","","0.50%"
"10/07/2015","263.98","261.69","264.86","261.64","","0.94%"
"10/06/2015","261.53","260.81","262.31","260.74","","0.29%"
"10/05/2015","260.78","255.83","260.88","255.81","","1.90%"
"10/02/2015","255.93","252.83","255.93","251.07","","1.56%"
"10/01/2015","251.99","251.99","252.83","251.97","","0.02%"
"09/30/2015","251.94","247.10","252.00","247.08","","2.02%"
"09/29/2015","246.96","248.53","248.54","246.28","","-0.66%"
"09/28/2015","248.59","253.79","253.86","248.46","","-2.00%"
"09/25/2015","253.66","252.10","255.24","251.86","","0.46%"
"09/24/2015","252.49","254.08","254.10","250.60","","-0.60%"
"09/23/2015","254.02","255.11","255.40","253.73","","-0.43%"
"09/22/2015","255.12","259.32","259.58","254.18","","-1.62%"
"09/21/2015","259.33","259.42","260.49","258.71","","-0.26%"
"09/18/2015","260.01","263.67","263.71","259.19","","-1.19%"
"09/17/2015","263.13","263.08","263.69","263.06","","0.02%"
"09/16/2015","263.08","259.77","263.17","259.76","","1.28%"
"09/15/2015","259.76","257.98","260.09","257.65","","0.73%"
"09/14/2015","257.87","259.02","259.50","257.59","","-0.30%"
"09/11/2015","258.64","258.81","259.01","257.27","","0.07%"
"09/10/2015","258.46","259.18","259.72","257.27","","-0.24%"
"09/09/2015","259.07","258.36","262.87","258.32","","0.35%"
"09/08/2015","258.17","253.85","258.35","253.78","","1.72%"
"09/07/2015","253.80","253.78","254.32","253.37","","0.03%"
"09/04/2015","253.72","258.19","258.33","253.13","","-1.67%"
"09/03/2015","258.02","256.82","259.89","256.78","","0.46%"
"09/02/2015","256.83","254.96","256.88","254.26","","0.75%"
"09/01/2015","254.93","262.12","262.15","254.27","","-2.66%"
"08/31/2015","261.89","263.65","263.69","261.21","","-0.69%"
"08/28/2015","263.72","262.46","263.94","262.46","","0.53%"
"08/27/2015","262.34","256.32","262.62","256.28","","2.19%"
"08/26/2015","256.72","252.57","256.72","251.69","","1.83%"
"08/25/2015","252.10","252.51","257.87","251.30","","-0.14%"
"08/24/2015","252.46","262.84","262.84","249.56","","-3.85%"
"08/21/2015","262.56","269.92","269.94","262.56","","-4.37%"
"08/20/2015","274.55","274.54","274.56","271.99","","0.16%"
"08/19/2015","274.12","276.98","277.13","273.52","","-1.03%"
"08/18/2015","276.96","277.81","278.08","276.77","","-0.33%"
"08/17/2015","277.88","277.39","277.91","275.92","","0.16%"
"08/14/2015","277.43","277.23","277.57","276.69","","0.12%"
"08/13/2015","277.09","276.95","277.96","276.70","","-0.01%"
"08/12/2015","277.13","278.66","278.66","274.64","","-0.57%"
"08/11/2015","278.71","281.76","282.03","277.92","","-0.96%"
"08/10/2015","281.42","278.67","281.84","278.40","","1.02%"
"08/07/2015","278.59","279.48","279.48","277.99","","-0.26%"
"08/06/2015","279.32","281.07","281.41","278.90","","-0.56%"
"08/05/2015","280.88","279.88","281.91","279.64","","0.18%"
"08/04/2015","280.38","280.41","280.97","279.65","","-0.09%"
"08/03/2015","280.62","281.15","281.17","279.73","","-0.33%"
"07/31/2015","281.55","280.56","282.29","280.54","","0.39%"
"07/30/2015","280.47","280.48","280.86","279.10","","-0.11%"
"07/29/2015","280.79","278.90","280.91","278.86","","0.80%"
"07/28/2015","278.57","276.50","278.98","275.98","","0.68%"
"07/27/2015","276.69","278.96","278.97","276.30","","-0.82%"
"07/24/2015","278.98","281.85","281.87","278.76","","-1.02%"
"07/23/2015","281.85","282.71","283.42","281.67","","-0.27%"
"07/22/2015","282.62","284.53","284.54","282.26","","-0.67%"
"07/21/2015","284.52","284.75","285.22","284.29","","-0.15%"
"07/20/2015","284.96","284.77","285.20","284.34","","0.00%"
"07/17/2015","284.96","284.99","285.42","284.38","","-0.06%"
"07/16/2015","285.14","283.04","285.14","282.90","","0.74%"
"07/15/2015","283.04","283.45","283.72","282.70","","-0.09%"
"07/14/2015","283.29","281.75","283.63","281.63","","0.53%"
"07/13/2015","281.81","279.22","281.92","279.19","","0.91%"
"07/10/2015","279.28","275.25","279.50","275.20","","1.48%"
"07/09/2015","275.22","275.55","277.03","272.31","","0.73%"
"07/08/2015","273.22","275.55","275.87","273.22","","-1.25%"
"07/07/2015","276.68","277.66","278.10","273.97","","-0.38%"
"07/06/2015","277.73","280.34","280.34","276.63","","-1.01%"
"07/03/2015","280.56","281.18","281.24","280.35","","-0.22%"
"07/02/2015","281.19","280.74","281.81","280.68","","0.01%"
"07/01/2015","281.17","279.40","281.68","279.37","","0.60%"
"06/30/2015","279.50","279.62","281.23","279.10","","0.05%"
"06/29/2015","279.35","285.74","285.76","279.35","","-2.16%"
"06/26/2015","285.52","286.64","286.65","285.20","","-0.35%"
"06/25/2015","286.53","287.50","287.59","286.53","","-0.27%"
"06/24/2015","287.30","288.68","289.29","287.30","","-0.47%"
"06/23/2015","288.66","288.28","289.12","288.21","","0.04%"
"06/22/2015","288.54","285.39","289.02","285.32","","1.19%"
"06/19/2015","285.16","285.86","286.49","285.16","","-0.30%"
"06/18/2015","286.03","284.16","286.39","283.60","","1.02%"
"06/17/2015","283.14","283.38","284.59","282.55","","-0.04%"
"06/16/2015","283.25","282.73","283.42","281.58","","0.26%"
"06/15/2015","282.51","284.46","284.49","281.69","","-0.76%"
"06/12/2015","284.66","286.08","286.30","284.00","","-0.42%"
"06/11/2015","285.87","285.40","286.65","285.34","","0.12%"
"06/10/2015","285.53","281.97","286.04","281.96","","1.35%"
"06/09/2015","281.73","282.74","282.84","280.83","","-0.11%"
"06/08/2015","282.03","283.40","283.65","282.03","","-0.46%"
"06/05/2015","283.33","285.38","285.47","282.46","","-0.83%"
"06/04/2015","285.70","287.85","287.98","285.38","","-0.80%"
"06/03/2015","287.99","287.32","288.71","286.75","","0.31%"
"06/02/2015","287.10","286.59","288.05","285.83","","0.18%"
"06/01/2015","286.59","286.76","287.78","286.00","","-0.06%"
"05/29/2015","286.75","289.03","289.31","286.59","","-0.64%"
"05/28/2015","288.60","289.42","289.84","287.67","","-0.21%"
"05/27/2015","289.22","287.60","289.61","287.05","","0.54%"
"05/26/2015","287.67","290.84","290.93","287.14","","-1.20%"
"05/25/2015","291.17","291.00","291.26","290.73","","0.00%"
"05/22/2015","291.17","292.06","292.79","290.99","","-0.30%"
"05/21/2015","292.06","291.24","292.36","291.17","","0.29%"
"05/20/2015","291.21","291.41","292.18","290.89","","-0.04%"
"05/19/2015","291.32","291.73","292.23","291.09","","-0.24%"
"05/18/2015","292.01","291.74","292.01","291.11","","0.06%"
"05/15/2015","291.83","291.16","291.89","290.79","","0.27%"
"05/14/2015","291.03","289.10","291.20","288.77","","0.67%"
"05/13/2015","289.09","288.05","290.20","287.91","","0.34%"
"05/12/2015","288.12","288.78","289.03","287.00","","-0.28%"
"05/11/2015","288.94","289.63","290.22","288.81","","-0.25%"
"05/08/2015","289.65","285.84","290.00","285.83","","1.40%"
"05/07/2015","285.65","286.46","286.48","284.52","","-0.36%"
"05/06/2015","286.68","286.92","287.92","285.71","","-0.12%"
"05/05/2015","287.03","289.45","289.59","286.91","","-0.85%"
"05/04/2015","289.48","288.65","289.98","288.58","","0.20%"
"05/01/2015","288.90","287.85","288.90","287.47","","0.41%"
"04/30/2015","287.73","290.30","290.30","287.39","","-0.99%"
"04/29/2015","290.60","291.86","291.89","289.97","","-0.45%"
"04/28/2015","291.90","291.58","292.01","290.10","","0.12%"
"04/27/2015","291.55","291.22","292.73","290.89","","0.14%"
"04/24/2015","291.15","289.98","291.47","289.82","","0.45%"
"04/23/2015","289.86","288.85","290.60","288.37","","0.32%"
"04/22/2015","288.93","287.95","289.09","287.47","","0.31%"
"04/21/2015","288.05","287.19","288.75","287.15","","0.25%"
"04/20/2015","287.34","286.45","287.58","285.68","","0.39%"
"04/17/2015","286.22","289.59","289.62","285.69","","-0.98%"
"04/16/2015","289.05","288.86","290.25","288.61","","0.30%"
"04/15/2015","288.18","287.38","289.41","286.93","","0.18%"
"04/14/2015","287.66","286.81","287.66","286.27","","0.35%"
"04/13/2015","286.67","287.42","287.95","286.67","","-0.29%"
"04/10/2015","287.51","286.10","287.51","285.99","","0.44%"
"04/09/2015","286.26","285.10","286.30","284.98","","0.36%"
"04/08/2015","285.24","284.13","286.32","284.08","","0.28%"
"04/07/2015","284.43","283.72","285.50","283.68","","0.00%"
"04/06/2015","284.44","283.22","284.64","282.71","","0.84%"
"04/03/2015","282.06","281.92","283.38","281.89","","0.07%"
"04/02/2015","281.87","280.04","282.29","280.02","","0.69%"
"04/01/2015","279.93","279.94","280.64","278.80","","-0.04%"
"03/31/2015","280.05","282.35","282.70","280.04","","-0.78%"
"03/30/2015","282.24","280.13","282.46","279.65","","0.75%"
"03/27/2015","280.13","280.10","280.46","279.31","","-0.06%"
"03/26/2015","280.29","281.78","282.08","278.99","","-0.75%"
"03/25/2015","282.41","284.79","285.46","282.23","","-0.80%"
"03/24/2015","284.69","285.54","286.36","284.69","","-0.25%"
"03/23/2015","285.41","285.08","286.21","284.47","","0.25%"
"03/20/2015","284.71","281.39","285.66","281.35","","1.24%"
"03/19/2015","281.23","283.81","283.81","280.82","","-0.07%"
"03/18/2015","281.42","278.74","284.12","278.51","","0.99%"
"03/17/2015","278.66","279.08","279.60","277.73","","-0.09%"
"03/16/2015","278.90","275.85","278.95","275.81","","1.04%"
"03/13/2015","276.02","277.50","277.73","274.82","","-0.55%"
"03/12/2015","277.54","274.73","277.54","274.73","","1.00%"
"03/11/2015","274.78","274.87","275.41","274.44","","-0.10%"
"03/10/2015","275.06","279.55","279.60","274.98","","-1.66%"
"03/09/2015","279.69","279.85","280.04","279.21","","-0.15%"
"03/06/2015","280.10","283.32","283.74","279.76","","-1.12%"
"03/05/2015","283.27","283.01","283.70","282.67","","0.11%"
"03/04/2015","282.95","284.03","284.18","281.77","","-0.50%"
"03/03/2015","284.37","285.50","285.86","283.85","","-0.42%"
"03/02/2015","285.56","284.83","285.56","284.70","","0.17%"
"02/27/2015","285.07","285.34","285.70","284.84","","-0.08%"
"02/26/2015","285.31","285.79","286.34","284.71","","-0.14%"
"02/25/2015","285.71","285.64","286.09","285.18","","0.15%"
"02/24/2015","285.28","284.30","285.66","283.85","","0.28%"
"02/23/2015","284.49","284.31","284.49","283.67","","0.09%"
"02/20/2015","284.22","283.02","284.26","281.86","","0.36%"
"02/19/2015","283.21","283.17","283.56","282.32","","0.11%"
"02/18/2015","282.91","282.51","283.25","282.16","","0.25%"
"02/17/2015","282.21","281.67","282.31","281.17","","0.09%"
"02/16/2015","281.97","282.12","282.31","281.66","","0.02%"
"02/13/2015","281.92","280.36","281.92","280.31","","0.72%"
"02/12/2015","279.91","277.07","280.24","276.88","","1.14%"
"02/11/2015","276.76","277.37","277.50","275.85","","-0.28%"
"02/10/2015","277.53","275.99","277.53","275.67","","0.53%"
"02/09/2015","276.08","277.06","277.06","275.74","","-0.39%"
"02/06/2015","277.15","278.59","278.70","276.55","","-0.40%"
"02/05/2015","278.26","276.12","278.58","275.73","","0.64%"
"02/04/2015","276.48","277.04","277.46","275.96","","0.05%"
"02/03/2015","276.33","273.04","276.76","272.65","","1.21%"
"02/02/2015","273.02","270.51","273.02","269.86","","0.91%"
"01/30/2015","270.57","273.29","273.39","270.54","","-0.97%"
"01/29/2015","273.21","272.33","273.21","270.72","","0.11%"
"01/28/2015","272.91","274.92","275.90","272.63","","-0.89%"
"01/27/2015","275.35","276.38","277.08","274.34","","-0.31%"
"01/26/2015","276.22","275.15","276.34","274.65","","0.22%"
"01/23/2015","275.61","275.57","276.72","275.35","","-0.06%"
"01/22/2015","275.78","273.17","275.78","272.93","","0.92%"
"01/21/2015","273.26","271.25","273.59","271.25","","0.67%"
"01/20/2015","271.44","270.64","272.19","270.21","","0.24%"
"01/19/2015","270.79","270.43","271.12","270.14","","0.31%"
"01/16/2015","269.94","268.55","270.28","267.53","","0.62%"
"01/15/2015","268.28","268.47","270.68","267.23","","-0.09%"
"01/14/2015","268.51","270.58","270.58","266.86","","-0.72%"
"01/13/2015","270.46","269.81","272.91","269.50","","0.12%"
"01/12/2015","270.14","271.61","271.69","269.29","","-0.43%"
"01/09/2015","271.31","272.90","273.29","270.69","","-0.50%"
"01/08/2015","272.66","268.24","272.82","268.19","","1.90%"
"01/07/2015","267.57","265.97","268.02","265.86","","0.47%"
"01/06/2015","266.32","268.43","268.88","265.67","","-0.99%"
"01/05/2015","268.97","273.34","273.61","268.75","","-1.86%"
"01/02/2015","274.06","274.80","275.16","273.02","","-0.29%"
"12/31/2014","274.85","276.42","276.76","274.82","","-0.56%"
"12/30/2014","276.40","277.73","277.75","276.35","","-0.59%"
"12/29/2014","278.03","277.62","278.25","277.43","","0.19%"
"12/26/2014","277.50","277.12","277.83","277.08","","0.21%"
"12/25/2014","276.92","277.05","277.25","276.92","","-0.03%"
"12/24/2014","277.01","276.92","277.42","276.92","","0.11%"
"12/23/2014","276.71","276.49","276.96","276.21","","-0.02%"
"12/22/2014","276.77","275.57","276.77","275.53","","0.45%"
"12/19/2014","275.52","274.29","275.88","274.21","","0.67%"
"12/18/2014","273.69","268.43","273.77","268.23","","1.99%"
"12/17/2014","268.34","265.95","268.69","264.75","","0.98%"
"12/16/2014","265.74","265.82","268.78","264.64","","-0.11%"
"12/15/2014","266.03","269.14","269.63","265.83","","-1.25%"
"12/12/2014","269.40","273.31","273.52","269.35","","-1.33%"
"12/11/2014","273.03","273.37","274.63","272.32","","-0.11%"
"12/10/2014","273.33","276.21","276.50","273.33","","-1.28%"
"12/09/2014","276.88","277.71","277.79","275.04","","-0.36%"
"12/08/2014","277.88","279.82","279.87","277.74","","-0.70%"
"12/05/2014","279.83","279.33","280.16","279.19","","0.06%"
"12/04/2014","279.65","280.12","280.54","278.95","","-0.13%"
"12/03/2014","280.02","279.52","280.03","279.11","","0.20%"
"12/02/2014","279.45","278.34","279.45","278.34","","0.30%"
"12/01/2014","278.62","280.23","280.25","278.26","","-0.69%"
"11/28/2014","280.55","281.24","281.43","280.18","","-0.33%"
"11/27/2014","281.49","281.82","281.98","281.37","","-0.16%"
"11/26/2014","281.95","281.16","281.95","281.08","","0.29%"
"11/25/2014","281.14","280.79","281.60","280.68","","0.13%"
"11/24/2014","280.78","280.18","281.00","280.13","","0.22%"
"11/21/2014","280.16","277.98","280.70","277.97","","0.76%"
"11/20/2014","278.04","277.94","278.15","276.94","","0.03%"
"11/19/2014","277.95","278.42","278.43","277.08","","-0.18%"
"11/18/2014","278.46","276.79","278.71","276.77","","0.73%"
"11/17/2014","276.44","277.10","277.11","275.89","","-0.19%"
"11/14/2014","276.97","276.69","277.29","276.19","","0.03%"
"11/13/2014","276.88","276.45","277.62","276.21","","0.03%"
"11/12/2014","276.79","277.33","277.51","276.13","","-0.06%"
"11/11/2014","276.95","276.55","277.39","276.36","","0.07%"
"11/10/2014","276.75","275.71","276.75","275.69","","0.50%"
"11/07/2014","275.36","275.26","275.92","274.82","","-0.07%"
"11/06/2014","275.55","275.72","275.75","274.30","","-0.04%"
"11/05/2014","275.67","274.64","275.67","274.09","","0.33%"
"11/04/2014","274.76","275.81","275.96","273.82","","-0.05%"
"11/03/2014","274.89","276.01","276.05","274.66","","-0.54%"
"10/31/2014","276.37","273.54","276.37","273.54","","1.09%"
"10/30/2014","273.40","271.92","273.63","271.16","","0.18%"
"10/29/2014","272.92","272.50","273.86","271.07","","0.24%"
"10/28/2014","272.27","269.23","272.27","269.20","","1.10%"
"10/27/2014","269.31","269.93","270.54","268.06","","-0.12%"
"10/24/2014","269.63","268.49","269.68","268.13","","0.45%"
"10/23/2014","268.43","266.67","269.14","265.67","","0.61%"
"10/22/2014","266.81","266.99","268.47","266.68","","-0.12%"
"10/21/2014","267.12","263.67","267.12","263.20","","1.35%"
"10/20/2014","263.55","261.50","263.78","261.49","","0.75%"
"10/17/2014","261.60","258.71","262.43","258.14","","1.21%"
"10/16/2014","258.47","259.53","259.78","255.53","","-0.30%"
"10/15/2014","259.26","261.49","261.83","256.25","","-0.94%"
"10/14/2014","261.73","262.48","263.30","260.70","","-0.15%"
"10/13/2014","262.12","263.98","265.21","262.12","","-0.68%"
"10/10/2014","263.92","267.91","267.94","263.88","","-1.62%"
"10/09/2014","268.27","271.61","272.76","268.00","","-0.98%"
"10/08/2014","270.92","269.82","271.66","267.57","","0.50%"
"10/07/2014","269.57","272.72","272.72","269.57","","-0.96%"
"10/06/2014","272.18","271.15","273.38","271.14","","0.39%"
"10/03/2014","271.12","270.09","271.40","269.61","","0.43%"
"10/02/2014","269.96","271.96","272.00","268.43","","-0.65%"
"10/01/2014","271.73","274.72","274.72","271.44","","-1.09%"
"09/30/2014","274.72","275.41","275.75","274.19","","-0.24%"
"09/29/2014","275.39","276.49","276.63","274.19","","-0.46%"
"09/26/2014","276.65","276.09","276.86","275.18","","0.21%"
"09/25/2014","276.06","279.11","279.51","275.95","","-1.14%"
"09/24/2014","279.24","278.06","279.37","277.29","","0.40%"
"09/23/2014","278.13","279.95","280.11","278.12","","-0.60%"
"09/22/2014","279.80","282.21","282.28","279.62","","-0.84%"
"09/19/2014","282.18","282.62","283.41","281.89","","-0.14%"
"09/18/2014","282.57","280.71","282.60","280.71","","0.33%"
"09/17/2014","281.65","281.29","282.09","280.63","","0.22%"
"09/16/2014","281.02","280.33","281.69","279.48","","0.26%"
"09/15/2014","280.29","280.89","280.90","279.91","","-0.19%"
"09/12/2014","280.83","282.02","282.08","280.49","","-0.46%"
"09/11/2014","282.14","282.19","282.38","281.08","","0.00%"
"09/10/2014","282.13","282.20","282.25","281.07","","0.00%"
"09/09/2014","282.14","283.39","283.55","281.76","","-0.64%"
"09/08/2014","283.95","284.70","284.83","283.06","","-0.33%"
"09/05/2014","284.90","284.37","284.91","283.58","","0.06%"
"09/04/2014","284.72","285.34","286.03","284.14","","-0.19%"
"09/03/2014","285.25","284.14","286.05","284.09","","0.39%"
"09/02/2014","284.14","284.32","284.65","283.58","","-0.09%"
"09/01/2014","284.39","284.08","284.52","284.05","","0.02%"
"08/29/2014","284.33","283.81","284.33","283.29","","0.22%"
"08/28/2014","283.71","284.85","284.94","283.23","","-0.39%"
"08/27/2014","284.81","284.27","284.93","284.27","","0.14%"
"08/26/2014","284.41","283.64","284.76","283.63","","0.21%"
"08/25/2014","283.80","282.23","284.04","282.19","","0.50%"
"08/22/2014","282.39","283.15","283.38","281.99","","-0.29%"
"08/21/2014","283.22","282.10","283.33","281.87","","0.29%"
"08/20/2014","282.41","282.24","282.41","281.47","","0.04%"
"08/19/2014","282.29","280.96","282.30","280.95","","0.47%"
"08/18/2014","280.98","279.17","281.02","279.13","","0.70%"
"08/15/2014","279.02","279.11","280.48","278.08","","-0.05%"
"08/14/2014","279.16","278.02","279.16","277.91","","0.39%"
"08/13/2014","278.07","276.61","278.20","276.53","","0.54%"
"08/12/2014","276.58","276.77","277.14","276.22","","-0.07%"
"08/11/2014","276.78","274.63","277.39","274.62","","0.76%"
"08/08/2014","274.69","274.05","274.72","272.45","","0.22%"
"08/07/2014","274.08","275.65","276.11","273.70","","-0.49%"
"08/06/2014","275.43","276.38","276.39","274.41","","-0.33%"
"08/05/2014","276.35","278.32","278.37","275.91","","-0.68%"
"08/04/2014","278.25","277.24","278.56","276.86","","0.32%"
"08/01/2014","277.35","278.79","278.79","276.60","","-0.50%"
"07/31/2014","278.74","282.85","283.05","278.73","","-1.44%"
"07/30/2014","282.80","283.39","283.85","282.21","","-0.22%"
"07/29/2014","283.42","283.95","284.72","283.36","","-0.19%"
"07/28/2014","283.97","283.90","284.22","282.84","","0.01%"
"07/25/2014","283.93","285.14","285.35","283.51","","-0.42%"
"07/24/2014","285.12","284.75","285.35","284.45","","0.13%"
"07/23/2014","284.74","284.23","284.94","284.22","","0.19%"
"07/22/2014","284.19","282.37","284.39","282.35","","0.66%"
"07/21/2014","282.33","283.06","283.24","281.63","","-0.21%"
"07/18/2014","282.91","281.57","283.17","280.84","","0.46%"
"07/17/2014","281.61","284.05","284.28","281.48","","-0.86%"
"07/16/2014","284.06","282.59","284.22","282.46","","0.52%"
"07/15/2014","282.59","283.32","283.87","282.06","","-0.25%"
"07/14/2014","283.31","281.63","283.59","281.61","","0.61%"
"07/11/2014","281.60","281.53","281.76","280.82","","0.04%"
"07/10/2014","281.49","283.19","283.30","280.41","","-0.57%"
"07/09/2014","283.11","282.65","283.29","281.98","","0.18%"
"07/08/2014","282.61","284.56","284.56","282.23","","-0.67%"
"07/07/2014","284.51","285.71","285.72","284.32","","-0.42%"
"07/04/2014","285.71","285.81","286.09","285.71","","-0.02%"
"07/03/2014","285.76","284.68","285.83","284.46","","0.55%"
"07/02/2014","284.19","282.46","284.92","282.44","","0.03%"
"07/01/2014","284.11","282.46","284.11","282.44","","0.58%"
"06/30/2014","282.47","281.99","282.74","281.97","","0.19%"
"06/27/2014","281.94","281.61","282.05","281.19","","0.17%"
"06/26/2014","281.47","281.45","282.00","280.32","","0.01%"
"06/25/2014","281.43","281.61","281.62","280.62","","-0.05%"
"06/24/2014","281.56","282.66","283.07","281.47","","-0.36%"
"06/23/2014","282.57","282.90","283.25","282.29","","-0.07%"
"06/20/2014","282.76","282.98","283.05","282.61","","-0.13%"
"06/19/2014","283.12","281.73","283.35","281.72","","0.63%"
"06/18/2014","281.36","280.00","281.74","279.96","","0.48%"
"06/17/2014","280.02","279.86","280.12","279.23","","0.06%"
"06/16/2014","279.85","280.11","280.28","279.38","","-0.06%"
"06/13/2014","280.01","280.12","280.25","279.18","","0.01%"
"06/12/2014","279.97","280.82","280.88","279.73","","-0.30%"
"06/11/2014","280.82","281.49","281.63","280.50","","-0.22%"
"06/10/2014","281.43","281.34","281.53","280.79","","0.04%"
